areaNo,time,condiCode,isDay,temp,humidity,rainRatio,snowRatio,uv
3000000000,2022-04-19 15:20,1000,1,23,29,,,6
3000000000,2022-04-19 16:00,1000,1,23,23,0,0,6
3000000000,2022-04-19 17:00,1000,1,23,27,0,0,6
3000000000,2022-04-19 18:00,1000,1,18,33,0,0,5
3000000000,2022-04-19 19:00,1000,1,15,45,0,0,5
3000000000,2022-04-19 20:00,1000,0,12,51,0,0,1
3000000000,2022-04-19 21:00,1000,0,11,54,0,0,1
3000000000,2022-04-19 22:00,1000,0,11,56,0,0,1
3000000000,2022-04-19 23:00,1000,0,10,57,0,0,1
3000000000,2022-04-20 00:00,1000,0,10,57,0,0,1
3000000000,2022-04-20 01:00,1000,0,9,57,0,0,1
3000000000,2022-04-20 02:00,1000,0,8,57,0,0,1
3000000000,2022-04-20 03:00,1000,0,7,57,0,0,1
3000000000,2022-04-20 04:00,1000,0,7,57,0,0,1
3000000000,2022-04-20 05:00,1000,0,7,57,0,0,1
3000000000,2022-04-20 06:00,1000,1,7,58,0,0,3
3000000000,2022-04-20 07:00,1000,1,9,55,0,0,3
3000000000,2022-04-20 08:00,1000,1,12,45,0,0,4
3000000000,2022-04-20 09:00,1000,1,15,37,0,0,5
3000000000,2022-04-20 10:00,1000,1,18,31,0,0,5
3000000000,2022-04-20 11:00,1000,1,20,27,0,0,6
3000000000,2022-04-20 12:00,1000,1,21,26,0,0,6
3000000000,2022-04-20 13:00,1000,1,21,24,0,0,6
3000000000,2022-04-20 14:00,1000,1,24,23,0,0,6
3000000000,2022-04-20 15:00,1000,1,24,23,0,0,6
3000000000,2022-04-20 16:00,1000,1,23,25,0,0,6
3000000000,2022-04-20 17:00,1000,1,22,27,0,0,6
3000000000,2022-04-20 18:00,1003,1,17,34,0,0,5
3000000000,2022-04-20 19:00,1003,1,14,43,0,0,4
3000000000,2022-04-20 20:00,1000,0,12,50,0,0,1
3000000000,2022-04-20 21:00,1000,0,11,53,0,0,1
3000000000,2022-04-20 22:00,1000,0,10,53,0,0,1
3000000000,2022-04-20 23:00,1000,0,10,54,0,0,1
4211000000,2022-04-19 15:20,1000,1,23,24,,,6
4211000000,2022-04-19 16:00,1000,1,22,25,0,0,6
4211000000,2022-04-19 17:00,1000,1,22,28,0,0,6
4211000000,2022-04-19 18:00,1000,1,19,34,0,0,5
4211000000,2022-04-19 19:00,1000,1,13,44,0,0,4
4211000000,2022-04-19 20:00,1000,0,11,48,0,0,1
4211000000,2022-04-19 21:00,1000,0,11,51,0,0,1
4211000000,2022-04-19 22:00,1000,0,10,53,0,0,1
4211000000,2022-04-19 23:00,1000,0,10,55,0,0,1
4211000000,2022-04-20 00:00,1000,0,9,57,0,0,1
4211000000,2022-04-20 01:00,1000,0,9,60,0,0,1
4211000000,2022-04-20 02:00,1000,0,8,62,0,0,1
4211000000,2022-04-20 03:00,1000,0,7,64,0,0,1
4211000000,2022-04-20 04:00,1000,0,7,65,0,0,1
4211000000,2022-04-20 05:00,1000,0,6,67,0,0,1
4211000000,2022-04-20 06:00,1000,1,6,68,0,0,3
4211000000,2022-04-20 07:00,1000,1,9,62,0,0,3
4211000000,2022-04-20 08:00,1000,1,12,51,0,0,4
4211000000,2022-04-20 09:00,1000,1,14,44,0,0,4
4211000000,2022-04-20 10:00,1000,1,17,38,0,0,5
4211000000,2022-04-20 11:00,1000,1,19,33,0,0,5
4211000000,2022-04-20 12:00,1000,1,23,28,0,0,6
4211000000,2022-04-20 13:00,1000,1,23,26,0,0,6
4211000000,2022-04-20 14:00,1000,1,23,24,0,0,6
4211000000,2022-04-20 15:00,1000,1,23,24,0,0,6
4211000000,2022-04-20 16:00,1000,1,23,25,0,0,6
4211000000,2022-04-20 17:00,1000,1,22,27,0,0,6
4211000000,2022-04-20 18:00,1000,1,19,33,0,0,5
4211000000,2022-04-20 19:00,1000,1,11,44,0,0,4
4211000000,2022-04-20 20:00,1000,0,9,48,0,0,1
4211000000,2022-04-20 21:00,1000,0,9,51,0,0,1
4211000000,2022-04-20 22:00,1000,0,8,54,0,0,1
4211000000,2022-04-20 23:00,1000,0,8,57,0,0,1
4374500000,2022-04-19 15:20,1003,1,24,22,,,6
4374500000,2022-04-19 16:00,1000,1,23,32,0,0,6
4374500000,2022-04-19 17:00,1000,1,21,34,0,0,6
4374500000,2022-04-19 18:00,1000,1,17,41,0,0,5
4374500000,2022-04-19 19:00,1000,1,16,51,0,0,5
4374500000,2022-04-19 20:00,1000,0,11,53,0,0,1
4374500000,2022-04-19 21:00,1000,0,11,55,0,0,1
4374500000,2022-04-19 22:00,1000,0,10,57,0,0,1
4374500000,2022-04-19 23:00,1000,0,10,58,0,0,1
4374500000,2022-04-20 00:00,1000,0,9,58,0,0,1
4374500000,2022-04-20 01:00,1000,0,9,57,0,0,1
4374500000,2022-04-20 02:00,1000,0,8,57,0,0,1
4374500000,2022-04-20 03:00,1000,0,8,58,0,0,1
4374500000,2022-04-20 04:00,1000,0,7,59,0,0,1
4374500000,2022-04-20 05:00,1000,0,7,60,0,0,1
4374500000,2022-04-20 06:00,1000,1,7,61,0,0,3
4374500000,2022-04-20 07:00,1000,1,9,59,0,0,3
4374500000,2022-04-20 08:00,1000,1,12,49,0,0,4
4374500000,2022-04-20 09:00,1000,1,14,43,0,0,4
4374500000,2022-04-20 10:00,1000,1,16,37,0,0,5
4374500000,2022-04-20 11:00,1000,1,19,32,0,0,5
4374500000,2022-04-20 12:00,1000,1,20,29,0,0,6
4374500000,2022-04-20 13:00,1000,1,21,26,0,0,6
4374500000,2022-04-20 14:00,1000,1,21,25,0,0,6
4374500000,2022-04-20 15:00,1000,1,24,24,0,0,6
4374500000,2022-04-20 16:00,1000,1,24,24,0,0,6
4374500000,2022-04-20 17:00,1000,1,22,27,0,0,6
4374500000,2022-04-20 18:00,1000,1,17,34,0,0,5
4374500000,2022-04-20 19:00,1000,1,16,43,0,0,5
4374500000,2022-04-20 20:00,1000,0,12,44,0,0,1
4374500000,2022-04-20 21:00,1000,0,11,45,0,0,1
4374500000,2022-04-20 22:00,1000,0,10,47,0,0,1
4374500000,2022-04-20 23:00,1000,0,10,49,0,0,1
4885000000,2022-04-19 15:20,1000,1,23,20,,,6
4885000000,2022-04-19 16:00,1000,1,23,23,0,0,6
4885000000,2022-04-19 17:00,1000,1,22,24,0,0,6
4885000000,2022-04-19 18:00,1000,1,20,29,0,0,5
4885000000,2022-04-19 19:00,1000,1,15,34,0,0,5
4885000000,2022-04-19 20:00,1000,0,14,36,0,0,1
4885000000,2022-04-19 21:00,1000,0,13,38,0,0,1
4885000000,2022-04-19 22:00,1000,0,12,41,0,0,1
4885000000,2022-04-19 23:00,1000,0,11,42,0,0,1
4885000000,2022-04-20 00:00,1000,0,10,43,0,0,1
4885000000,2022-04-20 01:00,1000,0,10,42,0,0,1
4885000000,2022-04-20 02:00,1000,0,10,41,0,0,1
4885000000,2022-04-20 03:00,1000,0,10,40,0,0,1
4885000000,2022-04-20 04:00,1000,0,9,39,0,0,1
4885000000,2022-04-20 05:00,1000,0,9,40,0,0,1
4885000000,2022-04-20 06:00,1000,1,9,40,0,0,3
4885000000,2022-04-20 07:00,1000,1,10,40,0,0,4
4885000000,2022-04-20 08:00,1000,1,15,33,0,0,4
4885000000,2022-04-20 09:00,1000,1,18,28,0,0,5
4885000000,2022-04-20 10:00,1000,1,20,24,0,0,5
4885000000,2022-04-20 11:00,1000,1,21,23,0,0,6
4885000000,2022-04-20 12:00,1000,1,24,23,0,0,6
4885000000,2022-04-20 13:00,1000,1,25,24,0,0,6
4885000000,2022-04-20 14:00,1000,1,25,23,0,0,7
4885000000,2022-04-20 15:00,1000,1,23,23,0,0,6
4885000000,2022-04-20 16:00,1000,1,24,24,0,0,6
4885000000,2022-04-20 17:00,1000,1,21,25,0,0,6
4885000000,2022-04-20 18:00,1006,1,17,29,0,0,4
4885000000,2022-04-20 19:00,1003,1,14,34,0,0,4
4885000000,2022-04-20 20:00,1003,0,13,35,0,0,1
4885000000,2022-04-20 21:00,1000,0,12,37,0,0,1
4885000000,2022-04-20 22:00,1009,0,11,40,0,0,1
4885000000,2022-04-20 23:00,1000,0,12,40,0,0,1
4711100000,2022-04-19 15:20,1000,1,20,31,,,5
4711100000,2022-04-19 16:00,1000,1,19,36,0,0,5
4711100000,2022-04-19 17:00,1000,1,20,40,0,0,6
4711100000,2022-04-19 18:00,1000,1,19,48,0,0,5
4711100000,2022-04-19 19:00,1000,0,16,56,0,0,1
4711100000,2022-04-19 20:00,1000,0,15,57,0,0,1
4711100000,2022-04-19 21:00,1000,0,14,55,0,0,1
4711100000,2022-04-19 22:00,1000,0,14,51,0,0,1
4711100000,2022-04-19 23:00,1000,0,14,49,0,0,1
4711100000,2022-04-20 00:00,1000,0,13,49,0,0,1
4711100000,2022-04-20 01:00,1000,0,13,49,0,0,1
4711100000,2022-04-20 02:00,1000,0,12,50,0,0,1
4711100000,2022-04-20 03:00,1000,0,12,50,0,0,1
4711100000,2022-04-20 04:00,1000,0,12,49,0,0,1
4711100000,2022-04-20 05:00,1000,0,11,47,0,0,1
4711100000,2022-04-20 06:00,1000,1,11,45,0,0,4
4711100000,2022-04-20 07:00,1000,1,12,43,0,0,4
4711100000,2022-04-20 08:00,1000,1,16,35,0,0,5
4711100000,2022-04-20 09:00,1000,1,18,29,0,0,5
4711100000,2022-04-20 10:00,1000,1,20,26,0,0,6
4711100000,2022-04-20 11:00,1000,1,23,25,0,0,6
4711100000,2022-04-20 12:00,1000,1,24,28,0,0,6
4711100000,2022-04-20 13:00,1000,1,24,29,0,0,6
4711100000,2022-04-20 14:00,1000,1,24,29,0,0,6
4711100000,2022-04-20 15:00,1000,1,24,29,0,0,6
4711100000,2022-04-20 16:00,1000,1,23,29,0,0,6
4711100000,2022-04-20 17:00,1000,1,24,29,0,0,6
4711100000,2022-04-20 18:00,1000,1,23,30,0,0,6
4711100000,2022-04-20 19:00,1000,0,20,31,0,0,1
4711100000,2022-04-20 20:00,1000,0,17,34,0,0,1
4711100000,2022-04-20 21:00,1000,0,15,39,0,0,1
4711100000,2022-04-20 22:00,1000,0,15,40,0,0,1
4711100000,2022-04-20 23:00,1000,0,14,41,0,0,1
4623000000,2022-04-19 15:20,1000,1,21,34,,,6
4623000000,2022-04-19 16:00,1000,1,20,37,0,0,5
4623000000,2022-04-19 17:00,1000,1,19,38,0,0,5
4623000000,2022-04-19 18:00,1000,1,18,42,0,0,5
4623000000,2022-04-19 19:00,1000,1,15,47,0,0,5
4623000000,2022-04-19 20:00,1000,0,14,48,0,0,1
4623000000,2022-04-19 21:00,1000,0,13,46,0,0,1
4623000000,2022-04-19 22:00,1000,0,13,46,0,0,1
4623000000,2022-04-19 23:00,1000,0,12,47,0,0,1
4623000000,2022-04-20 00:00,1000,0,12,48,0,0,1
4623000000,2022-04-20 01:00,1000,0,11,48,0,0,1
4623000000,2022-04-20 02:00,1000,0,11,47,0,0,1
4623000000,2022-04-20 03:00,1000,0,11,47,0,0,1
4623000000,2022-04-20 04:00,1000,0,11,46,0,0,1
4623000000,2022-04-20 05:00,1000,0,10,45,0,0,1
4623000000,2022-04-20 06:00,1000,1,10,45,0,0,4
4623000000,2022-04-20 07:00,1000,1,11,45,0,0,4
4623000000,2022-04-20 08:00,1000,1,14,40,0,0,4
4623000000,2022-04-20 09:00,1000,1,16,38,0,0,5
4623000000,2022-04-20 10:00,1000,1,17,35,0,0,5
4623000000,2022-04-20 11:00,1000,1,18,31,0,0,5
4623000000,2022-04-20 12:00,1000,1,21,33,0,0,6
4623000000,2022-04-20 13:00,1000,1,22,35,0,0,6
4623000000,2022-04-20 14:00,1000,1,22,35,0,0,6
4623000000,2022-04-20 15:00,1000,1,20,35,0,0,6
4623000000,2022-04-20 16:00,1000,1,20,36,0,0,6
4623000000,2022-04-20 17:00,1000,1,19,37,0,0,5
4623000000,2022-04-20 18:00,1006,1,17,42,0,0,4
4623000000,2022-04-20 19:00,1000,1,14,47,0,0,4
4623000000,2022-04-20 20:00,1000,0,13,48,0,0,1
4623000000,2022-04-20 21:00,1000,0,13,49,0,0,1
4623000000,2022-04-20 22:00,1000,0,12,50,0,0,1
4623000000,2022-04-20 23:00,1000,0,12,48,0,0,1
4427000000,2022-04-19 15:20,1000,1,14,69,,,4
4427000000,2022-04-19 16:00,1000,1,15,67,0,0,4
4427000000,2022-04-19 17:00,1000,1,15,68,0,0,4
4427000000,2022-04-19 18:00,1000,1,14,70,0,0,4
4427000000,2022-04-19 19:00,1000,1,14,71,0,0,4
4427000000,2022-04-19 20:00,1000,0,11,71,0,0,1
4427000000,2022-04-19 21:00,1000,0,10,72,0,0,1
4427000000,2022-04-19 22:00,1000,0,10,73,0,0,1
4427000000,2022-04-19 23:00,1000,0,10,73,0,0,1
4427000000,2022-04-20 00:00,1000,0,10,74,0,0,1
4427000000,2022-04-20 01:00,1000,0,10,74,0,0,1
4427000000,2022-04-20 02:00,1000,0,9,74,0,0,1
4427000000,2022-04-20 03:00,1000,0,9,75,0,0,1
4427000000,2022-04-20 04:00,1000,0,9,75,0,0,1
4427000000,2022-04-20 05:00,1000,0,9,76,0,0,1
4427000000,2022-04-20 06:00,1000,1,9,76,0,0,3
4427000000,2022-04-20 07:00,1000,1,9,74,0,0,3
4427000000,2022-04-20 08:00,1000,1,10,70,0,0,4
4427000000,2022-04-20 09:00,1000,1,11,64,0,0,4
4427000000,2022-04-20 10:00,1000,1,12,60,0,0,4
4427000000,2022-04-20 11:00,1000,1,15,59,0,0,4
4427000000,2022-04-20 12:00,1000,1,15,59,0,0,5
4427000000,2022-04-20 13:00,1000,1,16,58,0,0,5
4427000000,2022-04-20 14:00,1000,1,16,57,0,0,5
4427000000,2022-04-20 15:00,1000,1,16,56,0,0,5
4427000000,2022-04-20 16:00,1000,1,16,57,0,0,5
4427000000,2022-04-20 17:00,1000,1,16,56,0,0,5
4427000000,2022-04-20 18:00,1000,1,15,58,0,0,5
4427000000,2022-04-20 19:00,1000,1,15,63,0,0,4
4427000000,2022-04-20 20:00,1000,0,11,66,0,0,1
4427000000,2022-04-20 21:00,1003,0,10,68,0,0,1
4427000000,2022-04-20 22:00,1000,0,10,69,0,0,1
4427000000,2022-04-20 23:00,1000,0,10,71,0,0,1
4580000000,2022-04-19 15:20,1000,1,17,52,,,5
4580000000,2022-04-19 16:00,1000,1,17,41,0,0,5
4580000000,2022-04-19 17:00,1000,1,17,42,0,0,5
4580000000,2022-04-19 18:00,1000,1,16,47,0,0,5
4580000000,2022-04-19 19:00,1000,1,13,56,0,0,4
4580000000,2022-04-19 20:00,1000,0,12,57,0,0,1
4580000000,2022-04-19 21:00,1000,0,12,57,0,0,1
4580000000,2022-04-19 22:00,1000,0,11,57,0,0,1
4580000000,2022-04-19 23:00,1000,0,11,56,0,0,1
4580000000,2022-04-20 00:00,1000,0,11,56,0,0,1
4580000000,2022-04-20 01:00,1000,0,10,54,0,0,1
4580000000,2022-04-20 02:00,1000,0,10,54,0,0,1
4580000000,2022-04-20 03:00,1000,0,10,53,0,0,1
4580000000,2022-04-20 04:00,1000,0,10,53,0,0,1
4580000000,2022-04-20 05:00,1000,0,9,53,0,0,1
4580000000,2022-04-20 06:00,1000,1,9,52,0,0,3
4580000000,2022-04-20 07:00,1000,1,10,52,0,0,4
4580000000,2022-04-20 08:00,1000,1,12,46,0,0,4
4580000000,2022-04-20 09:00,1000,1,14,42,0,0,4
4580000000,2022-04-20 10:00,1000,1,16,39,0,0,5
4580000000,2022-04-20 11:00,1000,1,19,35,0,0,5
4580000000,2022-04-20 12:00,1000,1,20,35,0,0,6
4580000000,2022-04-20 13:00,1000,1,21,35,0,0,6
4580000000,2022-04-20 14:00,1000,1,21,35,0,0,6
4580000000,2022-04-20 15:00,1000,1,20,35,0,0,6
4580000000,2022-04-20 16:00,1000,1,18,37,0,0,5
4580000000,2022-04-20 17:00,1006,1,17,39,0,0,4
4580000000,2022-04-20 18:00,1003,1,16,46,0,0,5
4580000000,2022-04-20 19:00,1000,1,14,54,0,0,4
4580000000,2022-04-20 20:00,1000,0,12,53,0,0,1
4580000000,2022-04-20 21:00,1003,0,12,52,0,0,1
4580000000,2022-04-20 22:00,1009,0,12,52,0,0,1
4580000000,2022-04-20 23:00,1009,0,11,52,0,0,1
4128500000,2022-04-19 15:20,1000,1,20,32,,,6
4128500000,2022-04-19 16:00,1000,1,23,26,0,0,6
4128500000,2022-04-19 17:00,1000,1,22,27,0,0,6
4128500000,2022-04-19 18:00,1000,1,21,29,0,0,6
4128500000,2022-04-19 19:00,1000,1,20,34,0,0,5
4128500000,2022-04-19 20:00,1000,0,15,38,0,0,1
4128500000,2022-04-19 21:00,1000,0,15,40,0,0,1
4128500000,2022-04-19 22:00,1000,0,14,43,0,0,1
4128500000,2022-04-19 23:00,1000,0,14,46,0,0,1
4128500000,2022-04-20 00:00,1000,0,13,49,0,0,1
4128500000,2022-04-20 01:00,1000,0,12,51,0,0,1
4128500000,2022-04-20 02:00,1000,0,12,53,0,0,1
4128500000,2022-04-20 03:00,1000,0,12,55,0,0,1
4128500000,2022-04-20 04:00,1000,0,11,58,0,0,1
4128500000,2022-04-20 05:00,1000,0,11,61,0,0,1
4128500000,2022-04-20 06:00,1000,1,11,65,0,0,4
4128500000,2022-04-20 07:00,1000,1,11,63,0,0,4
4128500000,2022-04-20 08:00,1000,1,13,56,0,0,4
4128500000,2022-04-20 09:00,1000,1,15,49,0,0,4
4128500000,2022-04-20 10:00,1000,1,16,42,0,0,5
4128500000,2022-04-20 11:00,1000,1,19,37,0,0,5
4128500000,2022-04-20 12:00,1000,1,21,34,0,0,6
4128500000,2022-04-20 13:00,1000,1,21,32,0,0,6
4128500000,2022-04-20 14:00,1000,1,22,31,0,0,6
4128500000,2022-04-20 15:00,1000,1,22,30,0,0,6
4128500000,2022-04-20 16:00,1000,1,22,31,0,0,6
4128500000,2022-04-20 17:00,1000,1,21,33,0,0,6
4128500000,2022-04-20 18:00,1000,1,20,35,0,0,6
4128500000,2022-04-20 19:00,1000,1,18,40,0,0,5
4128500000,2022-04-20 20:00,1000,0,15,42,0,0,1
4128500000,2022-04-20 21:00,1000,0,14,45,0,0,1
4128500000,2022-04-20 22:00,1000,0,14,45,0,0,1
4128500000,2022-04-20 23:00,1000,0,13,48,0,0,1
4681000000,2022-04-19 15:20,1000,1,23,23,,,6
4681000000,2022-04-19 16:00,1000,1,22,24,0,0,6
4681000000,2022-04-19 17:00,1000,1,21,24,0,0,6
4681000000,2022-04-19 18:00,1000,1,20,28,0,0,6
4681000000,2022-04-19 19:00,1000,1,17,36,0,0,5
4681000000,2022-04-19 20:00,1000,0,13,40,0,0,1
4681000000,2022-04-19 21:00,1000,0,12,41,0,0,1
4681000000,2022-04-19 22:00,1000,0,12,41,0,0,1
4681000000,2022-04-19 23:00,1000,0,11,40,0,0,1
4681000000,2022-04-20 00:00,1000,0,11,40,0,0,1
4681000000,2022-04-20 01:00,1000,0,11,40,0,0,1
4681000000,2022-04-20 02:00,1000,0,10,40,0,0,1
4681000000,2022-04-20 03:00,1000,0,10,40,0,0,1
4681000000,2022-04-20 04:00,1000,0,10,40,0,0,1
4681000000,2022-04-20 05:00,1000,0,10,41,0,0,1
4681000000,2022-04-20 06:00,1000,1,9,41,0,0,3
4681000000,2022-04-20 07:00,1000,1,11,41,0,0,4
4681000000,2022-04-20 08:00,1000,1,15,33,0,0,4
4681000000,2022-04-20 09:00,1000,1,18,29,0,0,5
4681000000,2022-04-20 10:00,1000,1,19,24,0,0,5
4681000000,2022-04-20 11:00,1000,1,20,24,0,0,6
4681000000,2022-04-20 12:00,1000,1,23,25,0,0,6
4681000000,2022-04-20 13:00,1000,1,24,25,0,0,6
4681000000,2022-04-20 14:00,1000,1,22,25,0,0,6
4681000000,2022-04-20 15:00,1000,1,21,25,0,0,6
4681000000,2022-04-20 16:00,1000,1,21,25,0,0,6
4681000000,2022-04-20 17:00,1000,1,20,27,0,0,5
4681000000,2022-04-20 18:00,1003,1,18,32,0,0,5
4681000000,2022-04-20 19:00,1000,1,14,43,0,0,4
4681000000,2022-04-20 20:00,1000,0,13,45,0,0,1
4681000000,2022-04-20 21:00,1000,0,12,46,0,0,1
4681000000,2022-04-20 22:00,1000,0,12,45,0,0,1
4681000000,2022-04-20 23:00,1000,0,12,44,0,0,1
4886000000,2022-04-19 15:20,1000,1,24,16,,,6
4886000000,2022-04-19 16:00,1000,1,22,18,0,0,6
4886000000,2022-04-19 17:00,1000,1,22,21,0,0,6
4886000000,2022-04-19 18:00,1000,1,20,28,0,0,5
4886000000,2022-04-19 19:00,1000,1,14,37,0,0,4
4886000000,2022-04-19 20:00,1000,0,11,39,0,0,1
4886000000,2022-04-19 21:00,1000,0,10,41,0,0,1
4886000000,2022-04-19 22:00,1000,0,9,41,0,0,1
4886000000,2022-04-19 23:00,1000,0,8,41,0,0,1
4886000000,2022-04-20 00:00,1000,0,8,40,0,0,1
4886000000,2022-04-20 01:00,1000,0,8,39,0,0,1
4886000000,2022-04-20 02:00,1000,0,8,38,0,0,1
4886000000,2022-04-20 03:00,1000,0,7,37,0,0,1
4886000000,2022-04-20 04:00,1000,0,7,36,0,0,1
4886000000,2022-04-20 05:00,1000,0,7,35,0,0,1
4886000000,2022-04-20 06:00,1000,1,7,35,0,0,3
4886000000,2022-04-20 07:00,1000,1,11,36,0,0,4
4886000000,2022-04-20 08:00,1000,1,16,28,0,0,5
4886000000,2022-04-20 09:00,1000,1,19,24,0,0,5
4886000000,2022-04-20 10:00,1000,1,21,21,0,0,6
4886000000,2022-04-20 11:00,1000,1,22,20,0,0,6
4886000000,2022-04-20 12:00,1000,1,24,19,0,0,6
4886000000,2022-04-20 13:00,1000,1,24,19,0,0,6
4886000000,2022-04-20 14:00,1000,1,24,19,0,0,6
4886000000,2022-04-20 15:00,1000,1,24,20,0,0,6
4886000000,2022-04-20 16:00,1000,1,23,21,0,0,6
4886000000,2022-04-20 17:00,1000,1,22,24,0,0,6
4886000000,2022-04-20 18:00,1000,1,21,30,0,0,6
4886000000,2022-04-20 19:00,1000,1,13,39,0,0,4
4886000000,2022-04-20 20:00,1009,0,10,43,0,0,1
4886000000,2022-04-20 21:00,1003,0,10,45,0,0,1
4886000000,2022-04-20 22:00,1003,0,9,46,0,0,1
4886000000,2022-04-20 23:00,1006,0,8,46,0,0,1
4155000000,2022-04-19 15:20,1003,1,23,29,,,6
4155000000,2022-04-19 16:00,1000,1,21,36,0,0,6
4155000000,2022-04-19 17:00,1000,1,20,38,0,0,5
4155000000,2022-04-19 18:00,1000,1,18,46,0,0,5
4155000000,2022-04-19 19:00,1000,1,14,56,0,0,4
4155000000,2022-04-19 20:00,1000,0,12,59,0,0,1
4155000000,2022-04-19 21:00,1000,0,12,59,0,0,1
4155000000,2022-04-19 22:00,1000,0,11,59,0,0,1
4155000000,2022-04-19 23:00,1000,0,11,59,0,0,1
4155000000,2022-04-20 00:00,1000,0,10,59,0,0,1
4155000000,2022-04-20 01:00,1000,0,10,59,0,0,1
4155000000,2022-04-20 02:00,1000,0,9,59,0,0,1
4155000000,2022-04-20 03:00,1000,0,9,59,0,0,1
4155000000,2022-04-20 04:00,1000,0,9,59,0,0,1
4155000000,2022-04-20 05:00,1000,0,8,59,0,0,1
4155000000,2022-04-20 06:00,1000,1,8,60,0,0,3
4155000000,2022-04-20 07:00,1000,1,9,58,0,0,3
4155000000,2022-04-20 08:00,1000,1,12,50,0,0,4
4155000000,2022-04-20 09:00,1000,1,14,44,0,0,4
4155000000,2022-04-20 10:00,1000,1,16,39,0,0,5
4155000000,2022-04-20 11:00,1000,1,18,35,0,0,5
4155000000,2022-04-20 12:00,1000,1,19,32,0,0,5
4155000000,2022-04-20 13:00,1000,1,20,29,0,0,5
4155000000,2022-04-20 14:00,1000,1,23,29,0,0,6
4155000000,2022-04-20 15:00,1000,1,23,29,0,0,6
4155000000,2022-04-20 16:00,1000,1,22,29,0,0,6
4155000000,2022-04-20 17:00,1000,1,21,31,0,0,6
4155000000,2022-04-20 18:00,1000,1,17,37,0,0,5
4155000000,2022-04-20 19:00,1000,1,15,46,0,0,4
4155000000,2022-04-20 20:00,1000,0,13,49,0,0,1
4155000000,2022-04-20 21:00,1000,0,12,51,0,0,1
4155000000,2022-04-20 22:00,1000,0,11,52,0,0,1
4155000000,2022-04-20 23:00,1000,0,11,53,0,0,1
4479000000,2022-04-19 15:20,1000,1,23,27,,,6
4479000000,2022-04-19 16:00,1000,1,21,26,0,0,6
4479000000,2022-04-19 17:00,1000,1,20,29,0,0,6
4479000000,2022-04-19 18:00,1000,1,16,36,0,0,5
4479000000,2022-04-19 19:00,1000,1,14,49,0,0,4
4479000000,2022-04-19 20:00,1000,0,11,52,0,0,1
4479000000,2022-04-19 21:00,1000,0,10,53,0,0,1
4479000000,2022-04-19 22:00,1000,0,10,54,0,0,1
4479000000,2022-04-19 23:00,1000,0,9,54,0,0,1
4479000000,2022-04-20 00:00,1000,0,9,55,0,0,1
4479000000,2022-04-20 01:00,1000,0,9,56,0,0,1
4479000000,2022-04-20 02:00,1000,0,8,57,0,0,1
4479000000,2022-04-20 03:00,1000,0,8,59,0,0,1
4479000000,2022-04-20 04:00,1000,0,8,60,0,0,1
4479000000,2022-04-20 05:00,1000,0,7,62,0,0,1
4479000000,2022-04-20 06:00,1000,1,7,63,0,0,3
4479000000,2022-04-20 07:00,1000,1,9,60,0,0,3
4479000000,2022-04-20 08:00,1000,1,13,49,0,0,4
4479000000,2022-04-20 09:00,1000,1,16,39,0,0,5
4479000000,2022-04-20 10:00,1000,1,18,32,0,0,5
4479000000,2022-04-20 11:00,1000,1,19,27,0,0,5
4479000000,2022-04-20 12:00,1000,1,23,24,0,0,6
4479000000,2022-04-20 13:00,1000,1,23,22,0,0,6
4479000000,2022-04-20 14:00,1000,1,23,21,0,0,6
4479000000,2022-04-20 15:00,1000,1,23,22,0,0,6
4479000000,2022-04-20 16:00,1000,1,22,23,0,0,6
4479000000,2022-04-20 17:00,1000,1,21,25,0,0,6
4479000000,2022-04-20 18:00,1000,1,16,31,0,0,5
4479000000,2022-04-20 19:00,1003,1,13,44,0,0,4
4479000000,2022-04-20 20:00,1000,0,11,48,0,0,1
4479000000,2022-04-20 21:00,1003,0,11,52,0,0,1
4479000000,2022-04-20 22:00,1000,0,10,55,0,0,1
4479000000,2022-04-20 23:00,1000,0,10,58,0,0,1
4275000000,2022-04-19 15:20,1000,1,21,25,,,6
4275000000,2022-04-19 16:00,1000,1,20,27,0,0,5
4275000000,2022-04-19 17:00,1000,1,20,28,0,0,5
4275000000,2022-04-19 18:00,1000,1,19,35,0,0,5
4275000000,2022-04-19 19:00,1000,1,16,45,0,0,5
4275000000,2022-04-19 20:00,1000,0,12,51,0,0,1
4275000000,2022-04-19 21:00,1000,0,11,54,0,0,1
4275000000,2022-04-19 22:00,1000,0,10,57,0,0,1
4275000000,2022-04-19 23:00,1000,0,9,58,0,0,1
4275000000,2022-04-20 00:00,1000,0,9,60,0,0,1
4275000000,2022-04-20 01:00,1000,0,8,62,0,0,1
4275000000,2022-04-20 02:00,1000,0,7,63,0,0,1
4275000000,2022-04-20 03:00,1000,0,7,65,0,0,1
4275000000,2022-04-20 04:00,1000,0,6,66,0,0,1
4275000000,2022-04-20 05:00,1000,0,6,67,0,0,1
4275000000,2022-04-20 06:00,1000,1,6,68,0,0,3
4275000000,2022-04-20 07:00,1000,1,8,61,0,0,3
4275000000,2022-04-20 08:00,1000,1,12,49,0,0,4
4275000000,2022-04-20 09:00,1000,1,14,39,0,0,4
4275000000,2022-04-20 10:00,1000,1,17,32,0,0,5
4275000000,2022-04-20 11:00,1000,1,20,27,0,0,5
4275000000,2022-04-20 12:00,1000,1,21,24,0,0,6
